p.Top,p.Bottom,logTop,logBottom,meanCS.Top,meanCS.Bottom,medianCS.Top,medianCS.Bottom,Guide
crRNA0018:21-43,0.0197910274645173,0.263577874578779,1.70353165851786,0.579091048371029,0.950299594406127,-0.604825154537236,1.02942673793794,-0.566165114845075,Perfect Match
crRNA0019:22-44,0.0726595885694681,0.240235232661205,1.13870706563262,0.619363299063634,0.679413718305802,-0.444160226961674,0.798389945916202,-0.445291746473156,Perfect Match
crRNA0020:24-46,0.0504062871099463,0.850457762578718,1.29751529119601,0.0703472504635148,0.711727847025659,-0.198480833920312,0.614242358975518,-0.0942434515561828,Perfect Match
crRNA0021:25-47,0.0175652453023991,0.00398010087143748,1.75534578081449,2.40010592105356,0.966422456424515,-1.25021738140059,1.05759583404576,-1.44407261381443,Perfect Match
crRNA0022:26-48,0.745350782123524,0.895757625548828,0.127639288477645,0.047809486014566,-0.089432135474469,-0.0330903669087741,0.116883974041702,0.120200252590151,Perfect Match
crRNA0023:27-49,0.0114169731072279,0.157080236362204,1.94244902192841,0.803878453908345,0.801132953935109,-0.402692914003213,0.758654525465669,-0.267694677966871,Perfect Match
crRNA0024:28-50,0.0904714141066625,0.002911943081806,1.04348862142288,2.535817118198,0.723169634669255,-1.00974406010259,0.593239849317514,-0.883096814055463,Perfect Match
crRNA0025:29-51,0.00310798981640243,0.0130228818643772,2.50752041287224,1.88529289907781,1.41599754848768,-1.31564548804479,1.57622571903707,-1.27438538696068,Perfect Match
crRNA0026:31-53,0.00197254869729597,0.000737645149270944,2.70497226634117,3.13215250914648,1.3439229962858,-1.5330267865298,1.39216853053136,-1.54788897844849,Perfect Match
crRNA0027:32-54,0.0319927673214433,0.00256090469491167,1.49494819253694,2.59160658367297,1.08762390318884,-1.00994249039421,1.33525065639888,-1.0150076183358,Perfect Match
crRNA0028:34-56,0.964672816699381,0.22652174369995,0.0156199591908691,0.644890103957252,-0.145616712520963,-0.443996340069484,-0.242278807244455,-0.607586582084847,Perfect Match
crRNA0029:35-57,0.35064592009881,0.913352366641623,0.455131209920429,0.0393616415620841,0.0662904899313961,0.0177528860943462,0.0698177107095592,0.00537096389174892,Perfect Match
crRNA0030:36-58,0.0221298462027666,0.333911537946399,1.6550216043069,0.476368574117596,0.632989124686182,-0.306120236747093,0.597305057405604,-0.195290023193638,Perfect Match
crRNA0031:37-59,0.346305686215569,0.562595757856309,0.460540377431855,0.24980354687139,-0.348429734982649,-0.138836597607851,-0.508424210333444,-0.281619676946113,Perfect Match
crRNA0032:38-60,0.56359203606311,0.454268417007749,0.249035152394268,0.342687456441061,0.123573678655268,-0.148602050742255,-0.0338306055710112,-0.206950255720601,Perfect Match
crRNA0033:39-61,1,0.826131503616988,0,0.0829508161790382,-0.0643981105548051,-0.0589109733656063,0.0162924055203994,-0.148083963735417,Perfect Match
crRNA0034:40-62,0.625220872781168,0.720330250580189,0.203966531640748,0.142468346455872,0.0534285133160113,0.0998285226600997,0.0841935480162121,0.165383333919481,Perfect Match
crRNA0035:41-63,0.879959798328756,0.602371836675697,0.0555371684893781,0.220135341359582,-0.0654797651606269,-0.13395163141813,-0.194176196981149,-0.192584464816923,Perfect Match
crRNA0036:42-64,0.601762148628185,0.795490513145477,0.220575133244166,0.0993649952922424,0.102690564950107,-0.116612343998514,0.0537940010333242,-0.166491209113048,Perfect Match
crRNA0037:43-65,1,0.472560341710532,0,0.325542728109848,0.0541317723325751,0.165370228393739,0.127361493767496,0.0975479546020694,Perfect Match
crRNA0039:48-70,0.909512803751597,0.250963658334361,0.0411911827362576,0.600389163489281,0.122611952292368,0.317055358970162,-0.0962417488155718,0.414077404471152,Perfect Match
crRNA0040:49-71,0.993678827889322,0.197014280986425,0.00275396350463699,0.70550229196629,-0.113496330037214,0.155974150380448,-0.0937824664530982,0.386131212486714,Perfect Match
crRNA0041:50-72,0.226304300401926,0.429372964211369,0.645307193181457,0.367165304714545,-0.522999747172729,-0.281175580795039,-0.289067091304713,-0.375711393105306,Perfect Match
crRNA0042:51-73,0.366392511880895,1,0.436053410773943,0,-0.332742151656578,-0.0219968233356839,0.0584426999371241,0.01469255447134,Perfect Match
crRNA0043:52-74,0.653136039602139,0.417414725770098,0.184996351504129,0.379432233737538,-0.123589126751678,0.128427863404204,-0.27350184482129,0.143854213109168,Perfect Match
crRNA0044:53-75,0.00710900177883829,0.137311031236529,2.14819137710113,0.862294571192182,-1.29664072967394,0.255452454299357,-0.855431848024702,0.183484870099776,Perfect Match
crRNA0045:54-76,0.337214843428947,0.396316198602136,0.472093316973144,0.401958176417386,-0.236865953296145,0.162516171388574,-0.23242374198251,0.263642651054951,Perfect Match
crRNA0046:55-77,0.365302210898332,0.557198650401312,0.437347699323698,0.253989944157573,0.171648991889202,0.0519381278489162,0.237684787957982,-0.00549399956416307,Perfect Match
crRNA0047:56-78,0.707353692974376,0.257831439549601,0.150363374750231,0.588664126585421,0.0431229196525179,0.0909488454032413,0.0479550656386407,0.113763882502591,Perfect Match
crRNA0048:57-79,1,0.386680483234911,0,0.412647747340647,0.0786139281606048,-0.131833197328634,0.216473960459391,-0.0287064196193795,Perfect Match
crRNA0049:58-80,0.480004912916149,0.287663903488868,0.318754317538049,0.541114630633539,0.165602358435964,-0.32410194711791,0.216840363320273,-0.412418684838391,Perfect Match
crRNA0050:59-81,0.444314102815457,0.149971048661203,0.352309901754112,0.823992571745847,0.142961937045104,-0.244016835610566,0.389522058783406,-0.282322216732043,Perfect Match
crRNA0051:60-82,0.220948831823428,1,0.655708290250049,0,-0.288448307267616,-0.0144972498948433,-0.180156650207227,-0.0779665958293614,Perfect Match
crRNA0052:61-83,0.406057133455232,0.0688567249405454,0.391412855588708,1.16205363765914,-0.287059780034023,0.278359698176901,-0.438969700385077,0.241562391750264,Perfect Match
crRNA0053:62-84,0.601506401381797,1,0.220759746428878,0,0.0804300067326166,-0.0326882140099165,0.279205842173311,0.121348301592046,Perfect Match
crRNA0054:63-85,0.0878823115104182,0.481579271800773,1.05609852864027,0.317332214308947,-0.631644145329984,-0.226550468477675,-0.522433924492871,-0.138721806841558,Perfect Match
crRNA0055:64-86,0.419328006492664,0.407465422838883,0.377446130539353,0.389909239212117,0.0434712215423298,0.103786496044626,0.0345599857356384,0.183806001961267,Perfect Match
crRNA0056:65-87,0.579491827382908,0.346305686215569,0.236952684545137,0.460540377431855,-0.159423555230704,-0.280694217418878,-0.0752129899171747,-0.463864848098075,Perfect Match
crRNA0057:66-88,0.256448350295293,0.542777256727793,0.591000090359022,0.265378358294088,-0.327215996909855,0.0571536342386252,-0.33408369101166,0.240100502997968,Perfect Match
crRNA0058:67-89,0.0587641982411441,0.485266155128444,1.23088718483835,0.314019997482414,-0.687823650264493,0.109754425346803,-0.380622844564901,0.118195737196822,Perfect Match
crRNA0059:69-91,0.00165506095918947,0.0275795578894939,2.78118600566346,1.55941270000542,1.30553348639209,-0.797181610093746,1.35509614806973,-0.703136729254401,Perfect Match
crRNA0060:70-92,0.00248170715648497,0.00878790599913785,2.60524946692514,2.05611459720829,1.40615680526086,-0.840948642688109,1.45881616673606,-0.727805981974781,Perfect Match
crRNA0061:71-93,0.0985064647220744,0.873702294211714,1.00653526695422,0.0586365238943054,-0.988218246926724,-0.0623015005949595,-0.534397472838389,0.153968140960548,Perfect Match
crRNA0062:72-94,0.278075932580998,0.143548008958659,0.555836597614005,0.84300282688231,-0.412097507916969,0.223192292868557,-0.565100118305824,0.197608413968728,Perfect Match
crRNA0063:73-95,0.00360799460204367,0.96634705556784,2.44273412088187,0.014866872291454,-0.924988118630535,0.0402878343334036,-0.822466859301725,0.119681563400664,Perfect Match
crRNA0064:74-96,0.0186540499461631,0.826884586071672,1.72922686474943,0.0825551036640115,-0.657568289252285,-0.0441152712618801,-0.714198807442999,0.0904299064120829,Perfect Match
crRNA0065:75-97,0.224720281669568,0.167249668748719,0.648357729451449,0.776634733714076,-0.399730267622081,0.257070956625214,-0.230699029527828,0.16197058310536,Perfect Match
crRNA0066:76-98,0.689734263715509,0.560098706969135,0.16131819916263,0.251735429932255,-0.300411183969965,-0.121242451883305,-0.157290883512912,-0.174422188173296,Perfect Match
crRNA0067:77-99,0.445732279372522,0.713255518106798,0.350925913713368,0.146754859735292,-0.153775276615462,-0.164260101834853,-0.171779453237311,-0.312256460460188,Perfect Match
crRNA0068:78-100,0.0890997926999149,0.755944681939182,1.05012330639396,0.121509983873873,0.350617543724494,0.0210211185577768,0.395009444874931,0.0982878606724607,Perfect Match
crRNA0069:79-101,0.460108855986593,0.409348201952764,0.33713940753265,0.387907112893105,-0.321579570605595,0.0493592422643049,-0.327279089689848,0.0197878329185532,Perfect Match
crRNA0070:80-102,0.0849029588045209,0.0944930852423977,1.07107717465492,1.02459997086582,0.513070104636844,-0.451245507851524,0.563847554111553,-0.46684384405603,Perfect Match
crRNA0071:81-103,0.170624659856689,0.326940178681642,0.767958201388123,0.485531704358514,0.556444162103286,-0.358702257165958,0.762330553825461,-0.475696992817821,Perfect Match
crRNA0072:82-104,0.856600581412187,0.295115968684493,0.067221635164737,0.530007290249529,-0.0204308596638706,-0.42172857189205,0.149474010347313,-0.505268910490451,Perfect Match
crRNA0073:85-107,0.829901492507199,0.899931785531395,0.0809734543702759,0.0457904086607426,0.134246910444546,0.0414105249231772,0.288454811352952,0.15077023898122,Perfect Match
crRNA0074:86-108,0.115583513600206,0.447230817721903,0.937104107637524,0.349468277783918,0.341515559962539,0.051103959775605,0.31615958184433,0.0197012325973833,Perfect Match
crRNA0075:89-111,0.20628498150149,0.865547398503805,0.685532389518152,0.0627091446054396,0.253236408054971,-0.117871540737373,0.234853685692086,-0.253901551498712,Perfect Match
crRNA0076:91-113,0.000570622209623807,0.00199956953928848,3.24365132884201,2.69906348775246,1.72043482196636,-1.19900767470478,1.84675802394299,-1.07854590107137,Perfect Match
crRNA0077:92-114,0.000530425902928548,6.9144426762615e-05,3.27537527565862,4.16024281951399,1.7932755980616,-1.79568869908231,1.90574480382183,-1.7280745852435,Perfect Match
crRNA0078:93-115,0.151304390804233,0.428082890779872,0.820148468709263,0.368472129298079,-0.428029291179392,-0.320890995747752,-0.765264429913578,-0.376272973065314,Perfect Match
crRNA0079:94-116,0.000582468663157979,7.506800087463e-05,3.23472743473741,4.12454514961486,1.89726501908633,-1.66169389095137,2.00231959785199,-1.65730738488805,Perfect Match
crRNA0080:95-117,0.00159595732492411,0.000716900112305107,2.79697872564053,3.14454135158009,1.82603204166411,-1.46797680691174,2.11567449945947,-1.49725848010744,Perfect Match
crRNA0081:96-118,0.00115401953418482,0.00134215477016973,2.93778683977918,2.872197400743,1.55257693322673,-1.07658933528402,1.25382999356743,-1.06273663903807,Perfect Match
crRNA0082:97-119,0.000625220872781168,8.13205801036995e-05,3.20396653164075,4.08979953196542,1.69278763261174,-1.66088580343416,1.57029670012093,-1.80878918618075,Perfect Match
crRNA0083:98-120,5.82487257689861e-05,0.000185250628972198,4.23471357068908,3.73224030880779,2.09381640372378,-1.44087231558072,2.09105026715072,-1.31987381123716,Perfect Match
crRNA0084:100-122,0.000182485740178459,0.000171701282187528,3.73877106657062,3.76522646171218,2.10215993594136,-1.55191903293388,2.1828913254964,-1.67382397143238,Perfect Match
crRNA0085:101-123,0.657652275499857,0.078622463208762,0.182003672872514,1.10445335403901,0.188301374549133,-0.644712190962503,0.130345578809116,-0.603196323198444,Perfect Match
crRNA0086:102-124,0.000344726782183608,0.000809679161656924,3.4625249744896,3.09168703781888,1.89884014955615,-1.29023660024548,1.93084490646747,-1.33261390896229,Perfect Match
crRNA0087:103-125,0.926292232743703,0.580086381195036,0.0332519776313298,0.236507330431859,-0.0371049850399249,-0.0097324654320131,0.174804703210848,-0.0531469969249532,Perfect Match
crRNA0088:104-126,1,0.239245253554697,0,0.621156669540466,-0.0346296906625405,-0.289360695028627,0.0328551972109976,-0.298605383409223,Perfect Match
crRNA0089:105-127,0.224404367542929,0.854976567786879,0.648968694736131,0.0680457877517203,0.131183178715065,0.0382398611905062,0.158059887162899,0.150597782046263,Perfect Match
crRNA0090:106-128,0.0853994660814435,0.379464239125958,1.06854484451717,0.420829145939921,0.396375779158805,-0.326577158146451,0.41009183617363,-0.383177809796555,Perfect Match
crRNA0091:107-129,0.000934441384755861,0.0184462846735918,3.02944793567142,1.73409109336624,1.4591716005618,-0.843538239930389,1.27252274407752,-0.893326236249879,Perfect Match
crRNA0092:108-130,0.634014876304759,0.202428364044903,0.197900551863896,0.693728634692275,-0.0564620247206287,-0.374317802860272,0.0692432926118156,-0.352641808019438,Perfect Match
crRNA0093:110-132,0.898308787172159,0.86161938566322,0.0465743520703672,0.064684538363913,-0.136972650965795,0.0188849793716076,0.0604097144167251,0.034806822847063,Perfect Match
crRNA0094:111-133,0.630963162179145,0.721017588559217,0.199995995635955,0.142054140937931,-0.294358814896245,-0.178079344272387,-0.128615248009555,-0.175059444775929,Perfect Match
crRNA0095:112-134,0.496389092764067,0.100468886114829,0.304177769889708,0.997968412678907,0.140655188382057,-0.401731562562473,0.427468534038046,-0.457208131267959,Perfect Match
crRNA0096:113-135,0.693193557475582,0.0168247561854722,0.159145482261938,1.77405122060005,0.0979996047987881,-0.946171848308181,-0.105463529412723,-0.959650688950174,Perfect Match
crRNA0097:114-136,0.369689300547348,1,0.432163118484203,0,-0.210880276856868,-0.148662800255686,-0.211804513437944,-0.115025634349941,Perfect Match
crRNA0098:115-137,0.0134328404411015,0.113967926007132,1.87183214388652,0.943217354962028,0.789272496876768,-0.484042784390786,0.760928071888951,-0.355699406679702,Perfect Match
crRNA0099:116-138,0.0583052240152493,0.0565942737749268,1.23429253170145,1.24722750863078,0.802489714359395,-0.556183107408299,1.19049745043645,-0.405608915335817,Perfect Match
crRNA0100:117-139,0.000340539863249221,0.000366176836730655,3.46783204270614,3.43630913135662,1.6802863949126,-1.3426355577569,1.58777686531192,-1.29506003530304,Perfect Match
crRNA0101:118-140,0.0322722483921326,0.00976907613720576,1.49117077645291,2.01014650562463,0.948838226878438,-1.04376348435455,0.899793815343923,-0.832227456256518,Perfect Match
crRNA0102:119-141,0.199837946007099,0.389454688468031,0.699322042752802,0.409543063519061,-0.505723616217524,-0.228362064630319,-0.636590757805012,-0.411170211474717,Perfect Match
crRNA0103:120-142,1,0.773869707003592,0,0.111332153390273,-0.0565245756625232,-0.113427147802846,-0.120021199668577,0.00583398351586616,Perfect Match
crRNA0104:121-143,0.174373638292095,0.681207769487023,0.758519170834875,0.166720407353449,-0.385755771677773,-0.252098850687599,0.00751756268799893,-0.162113931787875,Perfect Match
crRNA0105:123-145,0.490565702539545,0.312570430151034,0.309302818376879,0.505052109585095,-0.427200570007346,-0.350513062263215,-0.378157974970178,-0.325508748616542,Perfect Match
crRNA0106:124-146,0.164154124347447,0.340539863249221,0.784748201214654,0.467832042706138,0.484173370827428,-0.390829904258988,0.59423451932107,-0.475012706175808,Perfect Match
crRNA0107:125-147,0.0372779944421106,0.381259808264364,1.42854746075352,0.418778974870606,0.539142046851201,-0.287809699069949,0.523211572374837,-0.209240063529283,Perfect Match
crRNA0108:126-148,0.0670826185695107,0.913120939699871,1.17338999305324,0.0394716978590535,-0.387686457521892,-0.114446369672887,0.173153552277286,-0.235235801189494,Perfect Match
crRNA0109:128-150,0.291406232028759,0.755235318818185,0.535501164622446,0.121917708316478,-0.29732165340648,0.0784196143690684,-0.390399222871903,0.155708850845882,Perfect Match
crRNA0110:132-154,0.165181690227665,0.0700123383711419,0.782038094266176,1.1548254169242,0.305097160251887,0.376511304275331,0.309404721734729,0.374475325673493,Perfect Match
crRNA0111:133-155,0.374537683899071,1,0.42650447947033,0,-0.377159954091092,-0.0783155690640087,-0.22033815838517,0.0776479099806311,Perfect Match
crRNA0112:134-156,0.285804814665391,0.269003844753304,0.543930459362407,0.570241512773757,0.427106324216939,0.162147794465424,0.326878513014734,-0.0479669526724441,Perfect Match
crRNA0113:135-157,0.834539568693001,0.785412488305282,0.0785530669444355,0.104902197592016,-0.265529324471583,0.0773756065021887,-0.142157739727713,-0.0918060546715699,Perfect Match
crRNA0114:137-159,0.00129080248534714,0.16798964814854,2.88914020706461,0.774717479527007,1.37864387752238,-0.497210503250582,1.35786940848867,-0.715500749021985,Perfect Match
crRNA0115:138-160,1.35047708520733e-07,0.00666720584376814,6.86951278048982,2.17605613622998,2.75721619075577,-1.39795971815008,2.71422896877237,-1.42462821964434,Perfect Match
crRNA0116:139-161,4.06662180719769e-06,0.00340024245911071,5.39076621478113,2.46849011386964,2.53694188084898,-1.38733782263842,2.43318786148849,-1.56667508366354,Perfect Match
crRNA0117:140-162,0.000918190597517878,0.00195772285789603,3.03706715882224,2.70824878842943,1.962383914395,-1.63153082502521,2.24526285524558,-2.19012544508643,Perfect Match
crRNA0118:141-163,0.157329306458078,0.388212144327283,0.803190371797971,0.410930882827541,0.484670696953193,-0.267698882212941,0.374751765001658,-0.412333511639752,Perfect Match
crRNA0119:142-164,0.904526475394672,1,0.0435787168643816,0,0.111117757301991,-0.016882930657222,0.255906683104027,-0.00825422938679329,Perfect Match
crRNA0120:143-165,0.02500989028408,0.158328219716138,1.60188821347234,0.800441671525913,0.754408049666287,-0.486725554201385,0.735990333685457,-0.457003781352194,Perfect Match
crRNA0121:145-167,0.0408197656493093,0.145503847562938,1.3891294929444,0.837125522463229,0.823172847151667,-0.441681769426267,0.728635658859083,-0.721909309255803,Perfect Match
crRNA0122:146-168,0.0654663205402748,0.215188816441142,1.18398206741709,0.667180303099089,0.948714224757066,-0.535169370256623,1.04231318846809,-0.618512118448024,Perfect Match
crRNA0123:147-169,0.138596300887653,0.114688890170892,0.85824836081742,0.940478649850808,0.627035986340287,-0.602259908300431,0.860124925853627,-0.86511476169266,Perfect Match
crRNA0124:148-170,0.743485948909605,0.19234686035999,0.128727234766353,0.71591489820281,-0.0594685466065097,-0.51592081778121,-0.282505352949222,-0.647999855927267,Perfect Match
crRNA0125:150-172,0.000787598236092912,0.701261685216018,3.1036952651799,0.154119888969215,-1.25825566012811,0.0267277040508153,-1.23448454437029,0.0216015651271839,Perfect Match
crRNA0126:151-173,0.372338338043742,0.0221973151996844,0.429062244083445,1.6536995509761,0.252774654573794,0.418984191988578,0.188959258284226,0.463558119086431,Perfect Match
crRNA0127:153-175,0.318818101048908,0.185894182571411,0.496457029300731,0.730734200957886,0.33014921634402,0.289917567368172,0.242567094729106,0.334244538756141,Perfect Match
crRNA0128:154-176,0.465476035739354,0.323727880742994,0.332102673037235,0.489819895804705,0.126091820835487,0.219169991084616,0.201864429544103,0.231981480766659,Perfect Match
crRNA0129:155-177,0.114688890170892,0.379416716481075,0.940478649850808,0.420883538720007,-0.60451420048315,-0.0500749518497767,-0.76279107724905,-0.0648978455443047,Perfect Match
crRNA0130:156-178,0.215678527914522,0.707870493554606,0.666193089354631,0.150046190162303,-0.30229055280117,0.0618118039617611,-0.233241184631429,0.195012503174007,Perfect Match
crRNA0131:158-180,0.105732587946038,0.806711495116454,0.975791137726652,0.0932817545977867,0.324304550743361,-0.0113281500766472,0.36065519821812,-0.0820220602684778,Perfect Match
crRNA0132:159-181,0.00468364540911583,0.0723622099955435,2.32941599205689,1.14048817793421,1.02981305187404,-0.760060681900293,1.05849116251965,-0.924686799652669,Perfect Match
crRNA0133:160-182,0.811449333350912,0.484738309465745,0.0907385922062897,0.31449265609297,0.0239622081612662,0.109480000676851,-0.25364761163221,0.102977125921627,Perfect Match
crRNA0134:161-183,0.114370402125702,0.0922056436588679,0.941686351911932,1.03524249613842,0.46226419928516,-0.543629853452662,0.387927377296609,-0.570800453129207,Perfect Match
crRNA0135:162-184,0.114133864813786,0.0492103446174226,0.942585476356279,1.30794359361414,-0.570126006621321,0.248536457261206,-0.458196456714733,0.436646369620998,Perfect Match
crRNA0136:163-185,0.185250628972198,0.651849494917248,0.732240308807791,0.185852666648796,-0.454669382956367,0.0319269457600771,-0.583154748788656,-0.0292623715270915,Perfect Match
crRNA0137:164-186,0.999127936538939,0.143456682922615,0.000378897584400582,0.843279215359352,0.130186044659578,0.429965321220928,0.222282988311704,0.424832700965529,Perfect Match
crRNA0138:165-187,0.372781070860712,0.635909970996235,0.428546148435694,0.19660436527477,0.125998288820778,0.00844826014675246,0.137766911599893,-0.0752500283342262,Perfect Match
crRNA0139:166-188,1,0.263413525245678,0,0.579361929492838,-0.0508849038162554,-0.242395447367086,0.0127723930771041,-0.151633831315398,Perfect Match
crRNA0140:167-189,1,0.0149871145451569,0,1.82428197340529,0.119453895877704,-0.677975506544131,0.0649494250818494,-0.650050154988095,Perfect Match
crRNA0141:169-191,0.561843561501696,1,0.25038459160937,0,-0.274574310182896,-0.00930098193920525,-0.095777532227902,0.0269175891212457,Perfect Match
crRNA0142:170-192,0.427438407037251,0.216294165587016,0.369126457335867,0.664955195251332,0.134027439523875,-0.20614380528159,0.401190363322264,-0.184242180682703,Perfect Match
crRNA0143:171-193,0.0935199534533095,0.593269663844826,1.02909571800293,0.226747858238693,-0.712089977584164,-0.0152592552542146,-0.832994358173165,0.0356578094867605,Perfect Match
crRNA0144:173-195,0.0859310621894389,0.0932567428990501,1.0658498198826,1.03031975685999,0.892191650500762,-0.543126743653182,1.07634819755912,-0.439467239697256,Perfect Match
crRNA0145:174-196,0.0502130114237271,0.00942159275619405,1.29918373191207,2.02587567186175,0.954891338692479,-1.03305065955957,1.33932698690095,-1.21397674137555,Perfect Match
crRNA0146:175-197,0.200310243921356,0.0965695345337121,0.698296840198399,1.01515986189417,0.485532459324995,-0.739799379532494,0.675067156365714,-0.921616388905465,Perfect Match
crRNA0147:176-198,0.000344726782183608,0.00897123615799582,3.4625249744896,2.04714771084581,1.74983027575166,-1.1245735717058,1.73602150388195,-1.31162319898476,Perfect Match
crRNA0148:177-199,0.000236618613785599,0.0062003355876894,3.62595109425415,2.20758480406021,1.97297111374237,-1.27948246576857,1.99977317427299,-1.72173577459945,Perfect Match
crRNA0149:178-200,8.62312732454804e-05,0.024713730659294,4.06433520128886,1.60706169075939,2.11322006645847,-1.22661753202704,2.14954322829152,-1.47251682388501,Perfect Match
crRNA0150:180-202,3.25596505481535e-06,0.00382181889009309,5.48732026489534,2.41772989731681,2.72547945705646,-1.61693005253737,2.72148703817111,-2.09249282605135,Perfect Match
crRNA0151:181-203,0.04277631728326,0.0783285364329633,1.36879660761872,1.10607998816474,1.10533468740255,-0.607217352546805,1.13239999033995,-0.905663840521229,Perfect Match
crRNA0152:182-204,0.0156195487995543,0.0433953303379953,1.80633151570161,1.36255700130665,1.03970637557988,-1.00490127915338,1.18127030409176,-1.23207268487581,Perfect Match
crRNA0153:183-205,0.000832168981671735,0.0820891849633053,3.07978847616607,1.08571405628065,1.73658421659848,-0.785184864103083,1.870712836129,-0.980470342846556,Perfect Match
crRNA0154:184-206,0.0194180127723516,0.578920686818868,1.71179521758775,0.237380931326679,0.678185411459417,0.00150054075827547,0.640158848178221,-0.154724799162453,Perfect Match
crRNA0155:185-207,0.000285433960713405,0.0172208386333024,3.5444943561233,1.7639457027693,1.85019235645465,-0.760642016657732,1.91582487927996,-0.751869396019219,Perfect Match
crRNA0156:186-208,0.00449474849201357,0.0274237415477085,2.34729460461743,1.56187329270223,1.05165165409152,-0.824885431624312,1.03267012178563,-0.864424186988762,Perfect Match
crRNA0157:187-209,0.753646882043576,0.547985770937783,0.122832093257208,0.261230718310217,-0.0764322957931989,-0.170911671163936,0.192760219164785,-0.0601738157117913,Perfect Match
crRNA0158:188-210,0.498049686186978,0.635341257701718,0.302727329207256,0.19699294159469,-0.197276551675733,-0.236531780813744,-0.228466097244319,-0.232463390514318,Perfect Match
crRNA0159:189-211,0.114975891236145,0.0198536572518798,0.939393215305222,1.70215947993319,0.641256149577671,-0.654938650872045,0.780469495030196,-0.606291204180666,Perfect Match
crRNA0160:190-212,0.810422213762615,0.2285344065916,0.09128866342479,0.641048406237506,-0.0500728537666524,-0.410781922740027,-0.230939805088308,-0.431654844261272,Perfect Match
crRNA0161:191-213,0.00116345288986967,0.00143798800032876,2.93425119732255,2.8422447380232,1.45639022921474,-1.16908528946548,1.53914317244445,-1.21427195126374,Perfect Match
crRNA0162:192-214,0.00256090469491167,0.013627047196982,2.59160658367297,1.86559823990891,1.46466885193078,-0.997485922867188,1.59080043307932,-0.85490656959117,Perfect Match
crRNA0163:193-215,0.000141913258924742,0.00130096623794937,3.84797702660845,2.88573397389387,2.18660917883575,-1.62910055769274,2.41224760292325,-1.61466136098084,Perfect Match
crRNA0164:194-216,0.000182485740178459,0.000942638192492322,3.73877106657062,3.02565496808514,2.20763770397051,-1.57202554428355,2.45022821527008,-1.54843209457945,Perfect Match
